left_elbow_angle,right_elbow_angle,avg_elbow_angle,elbow_angle_diff,elbow_symmetry,wrist_x,wrist_y,wrist_z,wrist_x_normalized,wrist_y_position,shoulder_width,shoulder_mid_x,retraction_offset,retraction_normalized,alignment_score,has_flare,extreme_flare,avg_elbow_angle_squared,label,image_path
164.18241101647075,168.07989378379125,166.131152400131,3.897482767320497,97.65397235195643,0.4704150855541229,0.294085294008255,-0.5419597625732422,-0.01950194493504939,-0.17864105105400085,0.11851430797443595,0.47272634506225586,0.0,0.0,98.47653059273108,1,1,27599.559797795548,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-010.jpg
164.05381230680703,170.26806773885602,167.16094002283154,6.2142554320489864,96.2824715922271,0.4656595289707184,0.28675633668899536,-0.4574643224477768,-0.030924457470491114,-0.1825670450925827,0.11847751296383517,0.46932338178157806,0.0,0.0,97.58525491277611,1,1,27942.779869316684,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-004.jpg
108.19295361699338,98.48793219927177,103.34044290813257,9.70502141772161,90.60868993337955,0.4826687276363373,0.5001958310604095,-0.43192820250988007,0.04269523683278376,0.02299828827381134,0.12814508726505053,0.4771975427865982,0.0,0.0,94.96261886836831,1,0,10679.247140449008,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-038.jpg
160.13613200790772,165.92677040087753,163.03145120439262,5.790638392969811,96.44814644647303,0.469339057803154,0.3024481236934662,-0.35660892724990845,-0.024450861323419146,-0.16974890232086182,0.11688619772411192,0.472197026014328,0.0,0.0,97.84573273888664,1,1,26579.254081810253,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-012.jpg
169.12349249812002,172.52769296297805,170.82559273054903,3.404200464858036,98.00720699372744,0.4700116813182831,0.2876594364643097,-0.51352658867836,-0.007227764739650939,-0.1832170933485031,0.11965642569759286,0.4708765298128128,0.0,0.0,98.98604985530145,1,1,29181.383131743405,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-006.jpg
168.54476273189616,173.10254931083816,170.82365602136716,4.557786578942,97.33187622540294,0.46848925948143005,0.2803950607776642,-0.4232185631990433,-0.016052646229652932,-0.19006924331188202,0.12303545346111147,0.4704643040895462,0.0,0.0,98.45117110327158,1,1,29180.721456506366,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-007.jpg
160.56849822933788,162.58091357495644,161.57470590214717,2.012415345618564,98.75449852476457,0.4738095551729202,0.30429157614707947,-0.43536610901355743,0.006073477002015137,-0.16879428923130035,0.11915576436698289,0.4730858653783798,0.0,0.0,99.31959509984537,1,1,26106.385587365352,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-013.jpg
22.741574241345056,20.7833106600246,21.76244245068483,1.9582635813204554,91.00163694512685,0.4593091309070587,0.7034756541252136,-0.46578212082386017,0.009479376286486587,0.24549266695976257,0.1398977845724051,0.45798298716545105,0.0,0.0,96.11627348945615,0,0,473.60390141936915,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-100.jpg
116.05425865657128,111.37509995879554,113.71467930768341,4.679158697775733,95.88517619161982,0.45298418402671814,0.4634450674057007,-0.33019617199897766,-0.04324198050049131,0.004789695143699646,0.13115005764406334,0.45865537226200104,0.0,0.0,97.05681106163318,1,0,12931.028290049282,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-114.jpg
159.10534863669855,157.4805524659607,158.29295055132962,1.6247961707378522,98.97355114989092,0.45671913027763367,0.3194371461868286,-0.5770599544048309,-0.0018757170501127879,-0.1375194787979126,0.12661542266903383,0.4569566249847412,0.0,0.0,99.53314894845299,1,1,25056.658194245687,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-128.jpg
20.240311208300476,16.180354057429494,18.210332632864983,4.059957150870982,77.70520048851935,0.48188185691833496,0.720067024230957,-0.5710399746894836,0.05567112816855998,0.24581298232078552,0.13701563555651503,0.4742540419101715,0.0,0.0,89.41194635035095,0,0,331.6162145995873,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-074.jpg
37.962831005365956,36.5099616144254,37.23639630989568,1.4528693909405561,96.09825457101377,0.48475299775600433,0.6429443061351776,-0.3976592719554901,0.03714087529143349,0.1630053073167801,0.12961457961969883,0.4799389988183975,0.0,0.0,97.3250755696625,0,0,1386.5492101476127,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-060.jpg
73.3611755966477,62.61613904444463,67.98865732054617,10.745036552203068,84.19583945959775,0.4837414175271988,0.5701536536216736,-0.4377247393131256,0.03835712253910026,0.09140133857727051,0.13006977980973294,0.4787523150444031,0.0,0.0,92.52762210766609,0,0,4622.457524250656,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-048.jpg
72.44524430391797,59.527149295358704,65.98619679963834,12.91809500855927,80.42303446009473,0.48368704319000244,0.5758523344993591,-0.4520406424999237,0.032360365594865555,0.09628081321716309,0.1271778557551088,0.47957152128219604,0.0,0.0,91.19840281619193,0,0,4354.178168080601,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-049.jpg
36.92124259805839,31.381453218268124,34.15134790816326,5.5397893797902675,83.7787094240398,0.48449549078941345,0.6484114527702332,-0.42538829147815704,0.04999678449541039,0.17034846544265747,0.12865834326662068,0.4780629873275757,0.0,0.0,92.01158023475361,0,0,1166.3145639444072,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-061.jpg
20.147815428055885,16.162491191744895,18.155153309900392,3.9853242363109906,78.04852336808575,0.48176372051239014,0.7180306315422058,-0.5231023579835892,0.054361048780816074,0.2437342256307602,0.1373651680462008,0.4742964059114456,0.0,0.0,89.58857788380982,0,0,329.60959170598716,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-075.jpg
160.4478953949656,160.0133439173022,160.2306196561339,0.43455147766340474,99.72879623220831,0.4551072418689728,0.3216363191604614,-0.4547788053750992,-0.0005178182361470361,-0.133533775806427,0.12138061877334516,0.4551700949668884,0.0,0.0,99.87598394579891,1,1,25673.85147538865,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-129.jpg
119.66262992300571,117.19817665141917,118.43040328721244,2.4644532715865353,97.91907043868639,0.4521985650062561,0.44685080647468567,-0.38293784856796265,-0.03881881812078798,-0.010415375232696533,0.13054536295664096,0.4572661817073822,0.0,0.0,98.00306363185092,1,0,14025.76042277178,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-115.jpg
24.48566418204963,25.5720353889176,25.028849785483615,1.0863712068679732,95.65952404453658,0.4582783877849579,0.687432050704956,-0.3269580155611038,0.009523735567346214,0.23043100535869598,0.13412199757807283,0.45700104534626007,0.0,0.0,97.97809755079425,0,0,626.4433215843032,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-101.jpg
128.29399885705797,125.33428819937016,126.81414352821406,2.9597106576878076,97.66610365741316,0.4543139487504959,0.42466652393341064,-0.33531174063682556,-0.02180424490036531,-0.03240622580051422,0.1265258666849194,0.45707274973392487,0.0,0.0,98.4123141159543,1,1,16081.826998794477,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-117.jpg
34.21701651542454,33.76239111739014,33.98970381640734,0.45462539803440194,98.6624614309968,0.45613983273506165,0.6557300686836243,-0.46443307399749756,0.002321256256681436,0.1998993158340454,0.13315198810693202,0.45583075284957886,0.0,0.0,99.39534688469828,0,0,1155.2999655270958,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-103.jpg
14.116922966070486,11.562325203485987,12.839624084778237,2.5545977625844998,80.10379629717468,0.4674632102251053,0.7733244597911835,-0.5147476643323898,0.025455522636831384,0.30937542021274567,0.13805140427888352,0.4639490395784378,0.0,0.0,91.27785283976493,0,0,164.85594663841738,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-088.jpg
34.02142850371026,30.366940616797507,32.19418456025389,3.6544878869127544,88.64860863280106,0.48358336091041565,0.6543499827384949,-0.5114547610282898,0.04066926592381684,0.17598819732666016,0.12839119123424012,0.4783617854118347,0.0,0.0,94.23936547540592,0,0,1036.46551949969,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-063.jpg
18.953043934000583,15.048791878521907,17.000917906261243,3.9042520554786755,77.03505141895435,0.4789532274007797,0.7298574447631836,-0.5743663907051086,0.05054577345498321,0.2579609751701355,0.13961123404346512,0.4718964695930481,0.0,0.0,89.29764736393224,0,0,289.03120965543417,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-077.jpg
19.19377574862015,16.73592863203421,17.96485219032718,2.457847116585942,86.31857868605609,0.48070909082889557,0.7238134145736694,-0.4119652360677719,0.04538926483685173,0.24939629435539246,0.13862243931983922,0.474417120218277,0.0,0.0,93.16575352931689,0,0,322.73591422030324,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-076.jpg
34.426991188942246,30.674315487456898,32.550653338199574,3.752675701485348,88.47127379442973,0.4854293018579483,0.6476274728775024,-0.5166488587856293,0.054835650155124024,0.16923195123672485,0.12827020737919445,0.4783955216407776,0.0,0.0,93.74344001311817,0,0,1059.545032743643,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-062.jpg
13.85311871531412,10.669515907348895,12.261317311331506,3.183602807965224,74.03539336655905,0.4648426026105881,0.7771308720111847,-0.5406051278114319,0.033165201600869,0.3169904053211212,0.1417792051172513,0.4601404666900635,0.0,0.0,88.61920129859755,0,0,150.33990220915769,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-089.jpg
27.06760218007511,28.56115949614779,27.81438083811145,1.4935573160726818,94.63026941075677,0.4562498480081558,0.671273946762085,-0.49065831303596497,-0.0018240011670015812,0.2147788107395172,0.1344779920372242,0.45649513602256775,0.0,0.0,97.79738772929267,0,0,773.6397814075015,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-102.jpg
125.11601574177638,121.94242668234638,123.52922121206137,3.1735890594300002,97.43090013173325,0.4544740468263626,0.4339253902435303,-0.3152022212743759,-0.02543340863331656,-0.02388700842857361,0.13125853061505052,0.4578123986721039,0.0,0.0,98.20935779369381,1,1,15259.468493258393,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-116.jpg
104.67806915652423,102.55316462974817,103.6156168931362,2.1249045267760636,97.94924299011068,0.45316630601882935,0.49702173471450806,-0.36443230509757996,-0.030486706569942186,0.039771467447280884,0.13395875474539892,0.4572502672672272,0.0,0.0,98.26509599894601,1,0,10736.196064145173,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-112.jpg
54.32876249561642,55.27973712625994,54.804249810938174,0.9509746306435218,98.26477940319562,0.4546046853065491,0.6037265658378601,-0.4977026879787445,-0.009728147822048717,0.14778749644756317,0.13716733217432203,0.45593906939029694,0.0,0.0,99.0140673266168,0,0,3003.505797339717,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-106.jpg
18.771073370859824,17.807731504659383,18.289402437759605,0.9633418662004409,94.732786544127,0.4583796411752701,0.7142934203147888,-0.35894395411014557,0.00033041448053459574,0.25596006214618683,0.14007560017710785,0.458333358168602,0.0,0.0,97.88320218323477,0,0,334.502241530327,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-099.jpg
27.88148295479439,24.134986030975284,26.00823449288484,3.7464969238191053,85.59495868570377,0.48277880251407623,0.672533243894577,-0.4941228777170181,0.04111252111216342,0.19523853063583374,0.13339219067522576,0.4772947132587433,0.0,0.0,93.0046078409166,0,0,676.4282614368847,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-066.jpg
22.929459310819716,18.711097240242413,20.820278275531066,4.218362070577303,79.73916575584433,0.483442485332489,0.7068697214126587,-0.49037738144397736,0.06235166957593253,0.2317660003900528,0.13373762670024547,0.4751037210226059,0.0,0.0,90.02511621505975,0,0,433.48398747055086,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-072.jpg
22.0449772884829,17.273337420337217,19.65915735441006,4.771639868145684,75.72815669500056,0.48214495182037354,0.7148504257202148,-0.5020472258329391,0.06305060662887907,0.24117976427078247,0.13440458108232828,0.4736706614494324,0.0,0.0,88.39974447913386,0,0,386.4824678854551,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-073.jpg
28.30603276115871,23.693330391357307,25.99968157625801,4.612702369801404,82.2586197593529,0.48309558629989624,0.6813920736312866,-0.5289334356784821,0.0534038679446239,0.2053426206111908,0.13194050451751482,0.4760494530200958,0.0,0.0,91.30133186540243,0,0,675.9834420668102,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-067.jpg
18.012538119590342,15.577864429883961,16.795201274737153,2.434673689706381,85.50375401949755,0.4578557759523392,0.7327359616756439,-0.5870327651500702,0.010669092062974114,0.2764028012752533,0.14271275783931173,0.4563331604003906,0.0,0.0,93.8814288459098,0,0,282.07878585893246,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-098.jpg
65.31004128338917,65.48172764370949,65.39588446354932,0.17168636032032225,99.73746610856526,0.4543180614709854,0.5832687616348267,-0.4842391461133957,-0.0038043795026954917,0.12844160199165344,0.1338189767416992,0.4548271596431732,0.0,0.0,99.78085505834524,0,0,4276.621704769892,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-107.jpg
108.6572705762351,107.18102888580248,107.91914973101879,1.47624169043263,98.63208550649995,0.45368386805057526,0.47958987951278687,-0.2774059772491455,-0.013541650371270567,0.02404657006263733,0.1373127608965003,0.45554330945014954,0.0,0.0,99.04658469146186,1,0,11646.542878666054,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-113.jpg
45.50150042020271,46.561252561826564,46.03137649101464,1.0597521416238536,97.69776134799984,0.4547199308872223,0.620088666677475,-0.5066749751567841,-0.010291191751738947,0.16395246982574463,0.1376192377591977,0.45613619685173035,0.0,0.0,98.77036878664777,0,0,2118.8876216575354,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-105.jpg
98.15347358978079,93.96089944768471,96.05718651873275,4.192574142096078,95.63533526845652,0.45249487459659576,0.511554628610611,-0.34709545969963074,-0.027046957204486934,0.05545932054519653,0.1331178750200179,0.45609530806541443,0.0,0.0,97.44272539124799,1,0,9226.983081894612,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-111.jpg
41.8327074438007,37.2520913804663,39.5423994121335,4.5806160633344035,88.41593800216168,0.4834789037704468,0.6403389573097229,-0.4280489981174469,0.02971495227301491,0.1606753170490265,0.1283954109936474,0.4796636402606964,0.0,0.0,94.47492663267423,0,0,1563.6013512686957,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-059.jpg
24.017713507926146,18.055213540738695,21.03646352433242,5.962499967187451,71.65635773194121,0.485006719827652,0.7006247639656067,-0.47233645617961884,0.07955225935128973,0.2260814607143402,0.13152884231962245,0.4745433032512665,0.0,0.0,86.27597531223779,0,0,442.5327976105683,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-071.jpg
30.4598487907743,25.419594787169846,27.939721788972072,5.040254003604453,81.9602570073054,0.48450765013694763,0.6680929064750671,-0.5044031888246536,0.05389144184251545,0.19050735235214233,0.12844518122656579,0.4775855541229248,0.0,0.0,91.1673595476467,0,0,780.6280536451608,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-065.jpg
32.9666209315813,26.87724217559749,29.921931553589395,6.089378755983812,79.64911207327009,0.4832790344953537,0.6663784086704254,-0.47795434296131134,0.04937294944917606,0.1894783228635788,0.12919926315266006,0.4769000858068466,0.0,0.0,90.37845634583276,0,0,895.3219878976887,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-064.jpg
25.893955166619012,19.665367122356706,22.77966114448786,6.228588044262306,72.65724013735175,0.4822269231081009,0.6931833028793335,-0.4837014675140381,0.054214305370659154,0.21807260811328888,0.13126108124789487,0.4751106947660446,0.0,0.0,87.43646689382092,0,0,518.91296185769,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-070.jpg
43.122119452300566,37.716717013706614,40.41941823300359,5.405402438593953,86.6267188522266,0.484309121966362,0.6328258514404297,-0.5212684273719788,0.02855723865377129,0.1520887315273285,0.1250821935750809,0.4807371199131012,0.0,0.0,93.7939703812775,0,0,1633.729370294463,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-058.jpg
91.15178869486198,88.68207018388247,89.91692943937223,2.4697185109795043,97.2533331305038,0.45348183810710907,0.5353597402572632,-0.40512096881866455,-0.016122901314936516,0.0796884298324585,0.1357989033690391,0.4556713104248047,0.0,0.0,98.41764621275343,1,0,8085.054199805044,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-110.jpg
38.2639233145839,41.02011992606569,39.6420216203248,2.7561966114817906,93.04728543392787,0.4544278532266617,0.6377801895141602,-0.4673401117324829,-0.015906896491489967,0.181227445602417,0.13358298309279107,0.45655274391174316,0.0,0.0,96.74170727882645,0,0,1571.4898781462987,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-104.jpg
167.1771071979902,169.7152467266864,168.4461769623383,2.5381395286961776,98.49320443214116,0.4603327065706253,0.4939040243625641,-0.12505167722702026,0.017152415578063494,0.035376012325286865,0.10521518238259904,0.4585280120372772,0.0,0.0,98.88270930551457,1,1,28374.114533227395,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-138.jpg
143.05300856511846,140.42153702602585,141.73727279557215,2.6314715390926153,98.14341599270928,0.4597355127334595,0.3796347677707672,-0.37514255940914154,0.012164013576013157,-0.0785427838563919,0.12807952708738976,0.4581775516271591,0.0,0.0,98.89244598980332,1,1,20089.454499526437,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-121.jpg
168.7718735882242,170.49724318293977,169.63455838558198,1.7253695947155734,98.98289027239734,0.4590780735015869,0.29870128631591797,-0.5959041714668274,0.010163822902823133,-0.1591944694519043,0.1163260856735554,0.45789575576782227,0.0,0.0,99.28824142187423,1,1,28775.883398671423,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-135.jpg
84.92850098614366,83.82152044029445,84.37501071321905,1.1069805458492112,98.68802322335495,0.4533873200416565,0.5496474504470825,-0.47826866805553436,-0.02034576626312979,0.09354381263256073,0.13350776460003647,0.4561036378145218,0.0,0.0,98.8648363014481,1,0,7119.1424328558305,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-109.jpg
14.229029398635555,13.92913513808863,14.079082268362093,0.2998942605469246,97.86993033472903,0.4589429795742035,0.7536822855472565,-0.5270663499832153,-0.00023704470604990073,0.29470615088939667,0.13986848391936454,0.4589761346578598,0.0,0.0,99.14086079271011,0,0,198.2205575193079,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-096.jpg
14.842320233684621,12.940077150383592,13.891198692034106,1.9022430833010286,86.30612717107078,0.4708125740289688,0.7535928785800934,-0.5365355908870697,0.012830396455116673,0.28454962372779846,0.1379005849790633,0.4690432548522949,0.0,0.0,94.13753897477481,0,0,192.96540110157005,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-082.jpg
49.820068000075004,44.75999288263413,47.29003044135457,5.060075117440874,89.29991148194335,0.48284484446048737,0.6126384139060974,-0.3925684094429016,0.021701148440527705,0.13257189095020294,0.1280264734471046,0.48006652295589447,0.0,0.0,95.06893013956152,0,0,2236.3469791442417,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-055.jpg
99.92184870789157,87.87150457116552,93.89667663952855,12.050344136726054,87.16637844064749,0.48348328471183777,0.527656078338623,-0.4162997305393219,0.042391782035673474,0.04974125325679779,0.1313570546604186,0.47791482508182526,0.0,0.0,93.59479791518879,1,0,8816.585883948186,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-041.jpg
25.424203527129357,19.763241755366924,22.593722641248142,5.660961771762434,74.94453719889647,0.4832334369421005,0.6905519962310791,-0.5588904619216919,0.06356476332651011,0.21570706367492676,0.13196783794913777,0.47484493255615234,0.0,0.0,88.0708719797633,0,0,510.4763027896489,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-069.jpg
28.22124531937892,23.509858339902177,25.865551829640548,4.7113869794767425,81.785090028206,0.4836535155773163,0.6891285479068756,-0.4254182428121567,0.049342510412385666,0.21186932921409607,0.12959001945980608,0.47725921869277954,0.0,0.0,91.23376069891083,0,0,669.0267714518216,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-068.jpg
102.26402712800024,91.11993689457088,96.69198201128556,11.144090233429353,88.47464908504135,0.4821266233921051,0.5180943310260773,-0.38289380073547363,0.03880902870558649,0.04102306067943573,0.13026229241176174,0.47707127034664154,0.0,0.0,94.22558877284894,1,0,9349.33938527077,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-040.jpg
54.705019148500135,46.91433084836868,50.8096749984344,7.790688300131457,84.66691963612931,0.483000710606575,0.6070722937583923,-0.5087849199771881,0.018453254554759782,0.1264847218990326,0.13077036032068567,0.48058757185935974,0.0,0.0,93.31317021780893,0,0,2581.6230734465303,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-054.jpg
14.939855164418685,12.588170139695466,13.764012652057076,2.351685024723219,82.9142483070026,0.4705789089202881,0.7599593698978424,-0.5796624720096588,0.021384210036298482,0.29236073791980743,0.13936811026426799,0.467598631978035,0.0,0.0,92.52417302171207,0,0,189.44804428598727,1,/Users/vihangaranaweera/Desktop/correct shoulder press/correct 2/ezgif-frame-083.jpg
